sample_index,time_s,raw_time_ms,dt_s,accel_x_g,accel_y_g,accel_z_g,accel_roll_deg,accel_pitch_deg,filtered_roll_deg,filtered_pitch_deg,gyro_x_corrected_dps,gyro_y_corrected_dps
226,5.46,205074.0,0.02,0.02954,-0.00366,1.01563,-0.207,-1.666,-0.126,-1.595,-0.1131,0.3322
227,5.48,205094.0,0.02,0.02563,-0.0022,1.01758,-0.124,-1.443,-0.128,-1.59,-0.0597,0.0879
228,5.5,205114.0,0.02,0.03052,0.00195,1.01587,0.11,-1.721,-0.122,-1.593,0.0166,0.0039
229,5.52,205134.0,0.02,0.02979,-0.00073,1.01831,-0.041,-1.675,-0.119,-1.595,0.0777,-0.0266
230,5.54,205154.0,0.02,0.02417,0.00244,1.01685,0.138,-1.362,-0.111,-1.591,0.154,-0.0342
231,5.56,205174.0,0.02,0.02734,0.00098,1.01514,0.055,-1.543,-0.104,-1.594,0.1998,-0.1869
232,5.58,205194.0,0.02,0.02979,-0.00195,1.0188,-0.11,-1.675,-0.108,-1.596,-0.1971,-0.0419
233,5.6,205214.0,0.02,0.02637,-0.00342,1.01807,-0.192,-1.484,-0.11,-1.596,-0.0139,-0.0953
234,5.62,205234.0,0.02,0.0293,-0.00781,1.0166,-0.44,-1.651,-0.122,-1.599,-0.2887,-0.1258
235,5.64,205254.0,0.02,0.02759,-0.00195,1.0166,-0.11,-1.554,-0.124,-1.601,-0.1131,-0.1411
236,5.66,205274.0,0.02,0.03149,-0.00415,1.01733,-0.234,-1.773,-0.122,-1.607,0.2075,-0.1029
237,5.68,205294.0,0.02,0.0332,-0.00317,1.01343,-0.179,-1.877,-0.128,-1.611,-0.2124,0.0497
238,5.7,205314.0,0.02,0.02734,0.00049,1.01831,0.027,-1.538,-0.125,-1.611,-0.0521,-0.08
239,5.72,205334.0,0.02,0.03076,-0.00488,1.01709,-0.275,-1.732,-0.125,-1.615,0.1769,-0.08
240,5.74,205354.0,0.02,0.02759,0.00024,1.01685,0.014,-1.554,-0.124,-1.612,-0.0673,0.1261
241,5.76,205374.0,0.02,0.02515,-0.00293,1.02002,-0.165,-1.412,-0.128,-1.608,-0.1818,-0.0419
242,5.78,205394.0,0.02,0.0249,0.00244,1.01831,0.137,-1.401,-0.122,-1.601,0.0166,0.1413
243,5.8,205414.0,0.02,0.02563,0.00073,1.01709,0.041,-1.444,-0.118,-1.597,0.0624,0.0803
244,5.82,205434.0,0.02,0.03027,-0.00879,1.01538,-0.496,-1.708,-0.123,-1.596,0.1311,0.1566
245,5.84,205454.0,0.02,0.02783,0.00024,1.0166,0.014,-1.568,-0.116,-1.601,0.2227,-0.2861
246,5.86,205474.0,0.02,0.02734,-0.00342,1.01147,-0.194,-1.549,-0.114,-1.601,0.154,-0.0342
247,5.88,205494.0,0.02,0.03003,-0.0022,1.01563,-0.124,-1.694,-0.119,-1.598,-0.22,0.2482
248,5.9,205514.0,0.02,0.03125,0.00122,1.01514,0.069,-1.763,-0.117,-1.601,-0.0902,-0.0113
249,5.92,205534.0,0.02,0.02905,0.00146,1.01611,0.083,-1.638,-0.108,-1.6,0.2304,0.0955
250,5.94,205554.0,0.02,0.02588,-0.00415,1.01831,-0.234,-1.456,-0.109,-1.597,0.1006,-0.0113
251,5.96,205574.0,0.02,0.03101,0.00122,1.02271,0.068,-1.737,-0.108,-1.6,-0.1666,-0.019
252,5.98,205594.0,0.02,0.02563,-0.00586,1.01807,-0.33,-1.442,-0.115,-1.599,-0.0826,-0.08
253,6.0,205614.0,0.02,0.02441,-0.00391,1.01855,-0.22,-1.373,-0.124,-1.589,-0.3727,0.2864
254,6.02,205634.0,0.02,0.02344,-0.00073,1.01782,-0.041,-1.319,-0.12,-1.584,0.1159,-0.0342
255,6.04,205654.0,0.02,0.02856,-0.00391,1.01416,-0.221,-1.613,-0.121,-1.581,0.0472,0.1795
256,6.06,205674.0,0.02,0.02734,0.00171,1.0127,0.097,-1.547,-0.115,-1.583,0.0853,-0.1335
257,6.08,205694.0,0.02,0.02563,0.00366,1.01538,0.207,-1.446,-0.101,-1.576,0.3678,0.2177
258,6.1,205714.0,0.02,0.03027,0.00122,1.01709,0.069,-1.705,-0.096,-1.578,0.1159,0.0039
259,6.12,205734.0,0.02,0.02856,-0.00366,1.01855,-0.206,-1.606,-0.102,-1.579,-0.2276,-0.019
260,6.14,205754.0,0.02,0.02734,-0.00244,1.01611,-0.138,-1.541,-0.103,-1.58,-0.0139,-0.08
261,6.16,205774.0,0.02,0.02856,0.00171,1.01538,0.096,-1.611,-0.099,-1.58,0.0395,0.0421
262,6.18,205794.0,0.02,0.02466,-0.00659,1.02026,-0.37,-1.384,-0.105,-1.574,-0.0444,0.0879
263,6.2,205814.0,0.02,0.02515,0.00073,1.01172,0.041,-1.424,-0.103,-1.569,-0.0521,0.1108
264,6.22,205834.0,0.02,0.02759,0.00073,1.01367,0.041,-1.559,-0.103,-1.571,-0.1589,-0.1029
265,6.24,205854.0,0.02,0.02954,0.00049,1.01172,0.028,-1.672,-0.098,-1.574,0.1159,-0.0571
266,6.26,205874.0,0.02,0.03125,-0.00244,1.01929,-0.137,-1.756,-0.099,-1.578,-0.0063,-0.0266
267,6.28,205894.0,0.02,0.02661,-0.00415,1.02319,-0.232,-1.49,-0.102,-1.576,-0.0063,0.0421
268,6.3,205914.0,0.02,0.02563,-0.00464,1.01318,-0.262,-1.449,-0.108,-1.577,-0.1513,-0.1716
269,6.32,205934.0,0.02,0.02856,-0.00562,1.01123,-0.318,-1.618,-0.113,-1.579,-0.0292,-0.0724
270,6.34,205954.0,0.02,0.02441,0.00098,1.00806,0.056,-1.387,-0.113,-1.576,-0.1818,-0.0571
271,6.36,205974.0,0.02,0.03149,-0.00195,1.0144,-0.11,-1.778,-0.115,-1.579,-0.1131,0.0421
272,6.38,205994.0,0.02,0.02905,0.00171,1.01611,0.096,-1.638,-0.11,-1.58,0.0777,0.0345
273,6.4,206014.0,0.02,0.03101,0.00244,1.01538,0.138,-1.749,-0.11,-1.584,-0.2811,-0.0342
274,6.42,206034.0,0.02,0.02856,0.00098,1.01245,0.055,-1.616,-0.105,-1.584,0.0853,0.0421
275,6.44,206054.0,0.02,0.03149,-0.00195,1.01611,-0.11,-1.775,-0.105,-1.588,0.0243,-0.0342
276,6.46,206074.0,0.02,0.02734,0.00049,1.0166,0.028,-1.541,-0.101,-1.59,0.0624,-0.1411
277,6.48,206094.0,0.02,0.0271,-0.00342,1.01733,-0.192,-1.526,-0.106,-1.585,-0.1513,0.1795
278,6.5,206114.0,0.02,0.02783,-0.00244,1.01904,-0.137,-1.564,-0.108,-1.58,-0.0597,0.2482
279,6.52,206134.0,0.02,0.02637,-0.00049,1.01514,-0.028,-1.488,-0.104,-1.58,0.1159,-0.1182
280,6.54,206154.0,0.02,0.02686,-0.00171,1.01587,-0.096,-1.514,-0.105,-1.582,-0.0597,-0.1335
281,6.56,206174.0,0.02,0.02832,-0.0022,1.01416,-0.124,-1.6,-0.102,-1.582,0.1617,0.0192
282,6.58,206194.0,0.02,0.02441,0.0,1.00537,0.0,-1.391,-0.101,-1.577,-0.0521,0.0497
283,6.6,206214.0,0.02,0.03247,0.00122,1.01025,0.069,-1.841,-0.098,-1.576,-0.0063,0.3398
284,6.62,206234.0,0.02,0.02808,-0.00269,1.01147,-0.152,-1.59,-0.1,-1.574,-0.0902,0.0879
285,6.64,206254.0,0.02,0.02417,0.00146,1.01514,0.083,-1.364,-0.095,-1.566,0.093,0.1871
286,6.66,206274.0,0.02,0.03027,0.00391,1.0166,0.22,-1.706,-0.087,-1.569,0.0701,-0.0037
287,6.68,206294.0,0.02,0.03027,-0.00391,1.01514,-0.22,-1.708,-0.091,-1.574,-0.0597,-0.1029
288,6.7,206314.0,0.02,0.02661,-0.0022,1.01807,-0.124,-1.497,-0.095,-1.577,-0.1818,-0.2403
289,6.72,206334.0,0.02,0.03198,-0.00293,1.01465,-0.165,-1.805,-0.095,-1.58,0.1006,0.0574
290,6.74,206354.0,0.02,0.03198,-0.00073,1.01416,-0.041,-1.806,-0.094,-1.585,0.0014,-0.0037
291,6.76,206374.0,0.02,0.02686,-0.00269,1.01416,-0.152,-1.517,-0.093,-1.578,0.1082,0.2864
292,6.78,206394.0,0.02,0.02368,-0.00024,1.01001,-0.014,-1.343,-0.092,-1.579,-0.0444,-0.2861
293,6.8,206414.0,0.02,0.02417,-0.00366,1.01318,-0.207,-1.367,-0.091,-1.575,0.154,0.0116
294,6.82,206434.0,0.02,0.02393,-0.00293,1.0144,-0.165,-1.351,-0.092,-1.566,0.0243,0.21
295,6.84,206454.0,0.02,0.02905,-0.00684,1.01294,-0.387,-1.643,-0.1,-1.574,-0.075,-0.3319
296,6.86,206474.0,0.02,0.02515,-0.00317,1.02148,-0.178,-1.41,-0.104,-1.57,-0.1284,0.0116
297,6.88,206494.0,0.02,0.03027,-0.00269,1.0166,-0.151,-1.706,-0.107,-1.575,-0.0979,-0.0724
298,6.9,206514.0,0.02,0.03052,-0.00464,1.01611,-0.262,-1.72,-0.109,-1.58,0.0548,-0.1335
299,6.92,206534.0,0.02,0.02808,-0.0022,1.01538,-0.124,-1.584,-0.113,-1.578,-0.1818,0.1108
300,6.94,206554.0,0.02,0.03247,-0.00195,1.01782,-0.11,-1.827,-0.112,-1.583,0.0166,0.0039
301,6.96,206574.0,0.02,0.0293,-0.00464,1.01831,-0.261,-1.648,-0.119,-1.581,-0.22,0.149
302,6.98,206594.0,0.02,0.03003,-0.00439,1.01025,-0.249,-1.703,-0.123,-1.586,-0.0292,-0.0953
303,7.0,206614.0,0.02,0.0293,0.0,1.01221,0.0,-1.658,-0.12,-1.588,-0.0063,-0.0571
304,7.02,206634.0,0.02,0.02783,-0.00098,1.021,-0.055,-1.561,-0.118,-1.592,0.0243,-0.2251
305,7.04,206654.0,0.02,0.02783,-0.00293,1.01563,-0.165,-1.57,-0.122,-1.591,-0.1131,0.0116
306,7.06,206674.0,0.02,0.02954,-0.00195,1.01465,-0.11,-1.668,-0.122,-1.596,-0.0521,-0.1487
307,7.08,206694.0,0.02,0.03003,-0.00635,1.00977,-0.36,-1.703,-0.129,-1.601,-0.075,-0.1335
308,7.1,206714.0,0.02,0.02905,-0.00098,1.01929,-0.055,-1.633,-0.128,-1.599,-0.0673,0.1337
309,7.12,206734.0,0.02,0.02686,-0.00464,1.01001,-0.263,-1.523,-0.131,-1.6,0.0014,-0.1716
310,7.14,206754.0,0.02,0.0271,-0.00293,1.01489,-0.165,-1.53,-0.13,-1.594,0.0701,0.2635
311,7.16,206774.0,0.02,0.02588,-0.00244,1.02026,-0.137,-1.453,-0.132,-1.589,-0.0826,0.1032
312,7.18,206794.0,0.02,0.02466,-0.00342,1.01099,-0.194,-1.397,-0.136,-1.588,-0.1208,-0.1182
313,7.2,206814.0,0.02,0.02979,-0.00415,1.01245,-0.235,-1.685,-0.139,-1.596,-0.0444,-0.3472
314,7.22,206834.0,0.02,0.03003,-0.00293,1.01318,-0.166,-1.698,-0.139,-1.597,-0.0063,0.0421
315,7.24,206854.0,0.02,0.02734,-0.00098,1.01343,-0.055,-1.546,-0.138,-1.592,-0.0292,0.2177
316,7.26,206874.0,0.02,0.03198,0.0022,1.01538,0.124,-1.804,-0.134,-1.597,-0.0444,-0.0113
317,7.28,206894.0,0.02,0.02832,-0.00073,1.01978,-0.041,-1.591,-0.137,-1.601,-0.2505,-0.2098
318,7.3,206914.0,0.02,0.03247,-0.00317,1.01685,-0.179,-1.829,-0.136,-1.605,0.1006,0.0116
319,7.32,206934.0,0.02,0.03198,-0.00366,1.01709,-0.206,-1.801,-0.137,-1.61,-0.0139,-0.0571
320,7.34,206954.0,0.02,0.02759,-0.00171,1.0166,-0.096,-1.554,-0.14,-1.615,-0.1742,-0.3167
321,7.36,206974.0,0.02,0.02734,-0.0061,1.01538,-0.344,-1.543,-0.147,-1.616,-0.1589,-0.1029
322,7.38,206994.0,0.02,0.03027,-0.00513,1.01709,-0.289,-1.705,-0.15,-1.621,0.0014,-0.1564
323,7.4,207014.0,0.02,0.02686,-0.00293,1.01831,-0.165,-1.511,-0.151,-1.624,-0.0521,-0.2709
324,7.42,207034.0,0.02,0.02832,-0.00439,1.01929,-0.247,-1.592,-0.157,-1.622,-0.1666,0.0268
325,7.44,207054.0,0.02,0.02612,-0.00122,1.01367,-0.069,-1.476,-0.157,-1.619,-0.0902,0.0421
326,7.46,207074.0,0.02,0.02881,0.00049,1.01904,0.027,-1.619,-0.157,-1.62,-0.2047,-0.0877
327,7.48,207094.0,0.02,0.02856,-0.0022,1.01758,-0.124,-1.608,-0.154,-1.623,0.1006,-0.1411
328,7.5,207114.0,0.02,0.02905,-0.00317,1.01563,-0.179,-1.639,-0.154,-1.62,0.0319,0.1795
329,7.52,207134.0,0.02,0.03027,-0.00342,1.01807,-0.192,-1.703,-0.154,-1.622,0.0319,-0.019
330,7.54,207154.0,0.02,0.02832,0.00073,1.02148,0.041,-1.588,-0.148,-1.624,0.1159,-0.1564
331,7.56,207174.0,0.02,0.03125,-0.00513,1.01758,-0.289,-1.759,-0.151,-1.63,0.0166,-0.1411
332,7.58,207194.0,0.02,0.02637,0.00098,1.01392,0.055,-1.49,-0.152,-1.629,-0.2887,-0.1106
333,7.6,207214.0,0.02,0.02808,0.0,1.01685,0.0,-1.582,-0.152,-1.629,-0.136,-0.0266
334,7.62,207234.0,0.02,0.02148,-0.0022,1.01514,-0.124,-1.212,-0.151,-1.623,-0.0139,-0.1564
335,7.64,207254.0,0.02,0.02808,0.00073,1.01514,0.041,-1.584,-0.156,-1.625,-0.4185,-0.1258
336,7.66,207274.0,0.02,0.02612,-0.00415,1.01514,-0.234,-1.474,-0.155,-1.622,0.1082,0.0039
337,7.68,207294.0,0.02,0.02905,-0.00244,1.01538,-0.138,-1.639,-0.156,-1.62,-0.0444,0.1184
338,7.7,207314.0,0.02,0.03003,-0.00366,1.01904,-0.206,-1.688,-0.156,-1.623,0.0624,-0.1106
339,7.72,207334.0,0.02,0.02588,0.00098,1.01416,0.055,-1.462,-0.154,-1.62,-0.1589,0.0268
340,7.74,207354.0,0.02,0.02686,-0.00366,1.01489,-0.207,-1.516,-0.161,-1.621,-0.2963,-0.1945
341,7.76,207374.0,0.02,0.02881,-0.00122,1.01807,-0.069,-1.621,-0.156,-1.625,0.1769,-0.1945
342,7.78,207394.0,0.02,0.02954,-0.00391,1.01782,-0.22,-1.662,-0.156,-1.624,0.0701,0.0803
343,7.8,207414.0,0.02,0.02881,-0.00391,1.01685,-0.22,-1.623,-0.157,-1.626,0.009,-0.08
344,7.82,207434.0,0.02,0.02832,-0.00073,1.02002,-0.041,-1.59,-0.157,-1.628,-0.136,-0.1564
345,7.84,207454.0,0.02,0.02588,-0.00317,1.01733,-0.179,-1.457,-0.155,-1.626,0.1464,-0.0419
346,7.86,207474.0,0.02,0.0293,-0.00269,1.02051,-0.151,-1.644,-0.153,-1.624,0.093,0.1108
347,7.88,207494.0,0.02,0.02808,-0.00024,1.0166,-0.014,-1.582,-0.152,-1.626,-0.1131,-0.1411
348,7.9,207514.0,0.02,0.02832,-0.00635,1.01294,-0.359,-1.601,-0.156,-1.625,0.009,0.0421
349,7.92,207534.0,0.02,0.02588,-0.00073,1.0144,-0.041,-1.461,-0.155,-1.624,-0.0368,-0.1335
350,7.94,207554.0,0.02,0.02881,-0.00269,1.0127,-0.152,-1.629,-0.157,-1.621,-0.0902,0.1719
351,7.96,207574.0,0.02,0.02881,-0.00391,1.02271,-0.219,-1.614,-0.162,-1.622,-0.1971,-0.0953
352,7.98,207594.0,0.02,0.0293,-0.00195,1.02393,-0.109,-1.639,-0.158,-1.622,0.1464,0.0192
353,8.0,207614.0,0.02,0.03271,-0.00195,1.01294,-0.11,-1.85,-0.16,-1.625,-0.1437,0.1032
354,8.02,207634.0,0.02,0.02271,-0.00049,1.02344,-0.027,-1.271,-0.16,-1.609,-0.1589,0.4391
355,8.04,207654.0,0.02,0.02734,-0.00122,1.00635,-0.069,-1.556,-0.158,-1.605,-0.0063,0.1337
356,8.06,207674.0,0.02,0.03027,-0.00244,1.02222,-0.137,-1.696,-0.157,-1.609,0.0243,-0.0953
357,8.08,207694.0,0.02,0.02539,-0.00391,1.01318,-0.221,-1.436,-0.158,-1.608,0.0166,-0.1258
358,8.1,207714.0,0.02,0.02808,-0.00439,1.01147,-0.249,-1.59,-0.16,-1.608,0.009,-0.0113
359,8.12,207734.0,0.02,0.02734,-0.00317,1.01343,-0.179,-1.546,-0.167,-1.606,-0.3498,0.0497
360,8.14,207754.0,0.02,0.02954,-0.00391,1.01245,-0.221,-1.671,-0.17,-1.608,-0.0673,-0.0266
361,8.16,207774.0,0.02,0.02686,-0.00098,1.0166,-0.055,-1.513,-0.166,-1.6,0.0624,0.3169
362,8.18,207794.0,0.02,0.02856,0.00073,1.01563,0.041,-1.611,-0.163,-1.598,-0.075,0.065
363,8.2,207814.0,0.02,0.02734,0.00513,1.01709,0.289,-1.54,-0.156,-1.6,-0.075,-0.1182
364,8.22,207834.0,0.02,0.02637,0.0,1.01221,0.0,-1.492,-0.147,-1.599,0.3067,-0.0648
365,8.24,207854.0,0.02,0.02783,-0.0061,1.01367,-0.345,-1.573,-0.152,-1.599,-0.0826,-0.0495
366,8.26,207874.0,0.02,0.03101,-0.00342,1.0166,-0.193,-1.747,-0.154,-1.601,-0.0368,0.0421
367,8.28,207894.0,0.02,0.03101,-0.00806,1.01392,-0.455,-1.752,-0.154,-1.605,0.322,-0.0113
368,8.3,207914.0,0.02,0.03296,-0.00684,1.01563,-0.386,-1.859,-0.162,-1.613,-0.1818,-0.1793
369,8.32,207934.0,0.02,0.02979,-0.00781,1.01465,-0.441,-1.681,-0.165,-1.616,0.1388,-0.0648
370,8.34,207954.0,0.02,0.03394,-0.00244,1.01099,-0.138,-1.923,-0.17,-1.623,-0.2887,-0.0342
371,8.36,207974.0,0.02,0.02881,0.00269,1.02051,0.151,-1.617,-0.163,-1.619,0.0395,0.1795
372,8.38,207994.0,0.02,0.02637,0.00317,1.01782,0.179,-1.484,-0.154,-1.619,0.1082,-0.1564
373,8.4,208014.0,0.02,0.0249,0.0022,1.01929,0.124,-1.4,-0.146,-1.614,0.1311,0.0574
374,8.42,208034.0,0.02,0.02368,-0.00171,1.02026,-0.096,-1.33,-0.145,-1.605,-0.0063,0.1642
375,8.44,208054.0,0.02,0.02271,-0.0061,1.01392,-0.345,-1.283,-0.144,-1.599,0.2304,-0.0037
376,8.46,208074.0,0.02,0.02881,-0.0144,1.01733,-0.811,-1.622,-0.156,-1.599,0.0548,-0.0113
377,8.48,208094.0,0.02,0.0293,-0.00537,1.01538,-0.303,-1.653,-0.162,-1.6,-0.1284,0.0116
378,8.5,208114.0,0.02,0.03369,0.00195,1.02026,0.11,-1.891,-0.161,-1.607,-0.22,-0.0342
379,8.52,208134.0,0.02,0.03125,0.00415,1.01611,0.234,-1.762,-0.154,-1.611,-0.075,-0.0571
380,8.54,208154.0,0.02,0.02979,0.00903,1.01587,0.509,-1.679,-0.138,-1.604,0.154,0.4085
381,8.56,208174.0,0.02,0.02612,0.0061,1.01978,0.343,-1.467,-0.13,-1.601,-0.075,0.0039
382,8.58,208194.0,0.02,0.02734,-0.00439,1.01343,-0.248,-1.546,-0.133,-1.597,-0.0597,0.149
383,8.6,208214.0,0.02,0.02759,-0.00781,1.021,-0.438,-1.548,-0.138,-1.599,0.1006,-0.1487
384,8.62,208234.0,0.02,0.02271,-0.00781,1.021,-0.438,-1.274,-0.148,-1.593,-0.2047,-0.019
385,8.64,208254.0,0.02,0.02222,-0.01147,1.01709,-0.646,-1.251,-0.16,-1.586,-0.136,0.0345
386,8.66,208274.0,0.02,0.0249,-0.00708,1.0144,-0.4,-1.406,-0.168,-1.578,-0.1284,0.2253
387,8.68,208294.0,0.02,0.03198,-0.00122,1.01343,-0.069,-1.808,-0.166,-1.583,-0.0444,-0.0571
388,8.7,208314.0,0.02,0.03394,0.00537,1.01367,0.304,-1.917,-0.158,-1.591,-0.0292,-0.0342
389,8.72,208334.0,0.02,0.03271,0.00537,1.01172,0.304,-1.852,-0.148,-1.595,0.0166,0.0268
390,8.74,208354.0,0.02,0.03149,0.00293,1.01245,0.166,-1.782,-0.145,-1.597,-0.1437,0.0955
391,8.76,208374.0,0.02,0.03271,-0.00439,1.01636,-0.248,-1.844,-0.148,-1.6,-0.075,0.0879
392,8.78,208394.0,0.02,0.02881,-0.00977,1.01782,-0.55,-1.621,-0.155,-1.607,0.0701,-0.3014
393,8.8,208414.0,0.02,0.02808,-0.00806,1.01465,-0.455,-1.585,-0.158,-1.608,0.1311,-0.1106
394,8.82,208434.0,0.02,0.02173,-0.00317,1.01538,-0.179,-1.226,-0.16,-1.597,-0.0826,0.2177
395,8.84,208454.0,0.02,0.03101,0.00146,1.01831,0.082,-1.744,-0.156,-1.601,-0.0368,-0.0953
396,8.86,208474.0,0.02,0.02783,0.00537,1.01733,0.302,-1.567,-0.144,-1.602,0.154,-0.0648
397,8.88,208494.0,0.02,0.03003,0.00195,1.01978,0.11,-1.687,-0.14,-1.604,-0.0368,-0.019
398,8.9,208514.0,0.02,0.02637,-0.00415,1.00977,-0.235,-1.496,-0.144,-1.603,-0.1513,-0.0495
399,8.92,208534.0,0.02,0.03101,-0.00439,1.01294,-0.249,-1.753,-0.147,-1.608,-0.0368,-0.0877
400,8.94,208554.0,0.02,0.02881,-0.00293,1.01465,-0.165,-1.626,-0.141,-1.611,0.322,-0.1487
401,8.96,208574.0,0.02,0.03125,-0.00586,1.01343,-0.331,-1.766,-0.147,-1.613,-0.0826,0.065
402,8.98,208594.0,0.02,0.03076,-0.00195,1.01611,-0.11,-1.734,-0.144,-1.615,0.0777,-0.0113
403,9.0,208614.0,0.02,0.03198,-0.00537,1.01587,-0.303,-1.803,-0.154,-1.617,-0.304,0.0955
404,9.02,208634.0,0.02,0.02295,-0.00146,1.01978,-0.082,-1.289,-0.15,-1.608,0.1082,0.1108
405,9.04,208654.0,0.02,0.02271,0.00024,1.0127,0.014,-1.284,-0.144,-1.6,0.1617,0.0803
406,9.06,208674.0,0.02,0.02588,-0.00146,1.01636,-0.083,-1.459,-0.14,-1.598,0.1464,-0.0037
407,9.08,208694.0,0.02,0.02612,-0.00171,1.01343,-0.097,-1.477,-0.137,-1.597,0.0777,-0.0953
408,9.1,208714.0,0.02,0.02759,-0.00098,1.01904,-0.055,-1.551,-0.132,-1.6,0.1769,-0.2174
409,9.12,208734.0,0.02,0.03003,-0.00244,1.01831,-0.137,-1.689,-0.131,-1.603,0.0777,-0.0495
410,9.14,208754.0,0.02,0.03101,-0.00171,1.01465,-0.097,-1.75,-0.128,-1.601,0.1235,0.2406
411,9.16,208774.0,0.02,0.03125,-0.00488,1.01489,-0.276,-1.764,-0.131,-1.603,-0.0444,0.0955
412,9.18,208794.0,0.02,0.0293,0.00195,1.01758,0.11,-1.649,-0.124,-1.606,0.1159,-0.1182
413,9.2,208814.0,0.02,0.02661,-0.00122,1.01733,-0.069,-1.498,-0.121,-1.601,0.1159,0.1566
414,9.22,208834.0,0.02,0.02344,0.00146,1.01416,0.083,-1.324,-0.122,-1.595,-0.2658,0.0116
415,9.24,208854.0,0.02,0.02246,0.00049,1.01318,0.028,-1.27,-0.123,-1.588,-0.1818,0.0039
416,9.26,208874.0,0.02,0.02417,-0.00146,1.0188,-0.082,-1.359,-0.119,-1.583,0.1235,0.0192
417,9.28,208894.0,0.02,0.0271,-0.00244,1.01172,-0.138,-1.534,-0.12,-1.58,-0.0292,0.1261
418,9.3,208914.0,0.02,0.02954,-0.00366,1.01538,-0.207,-1.666,-0.125,-1.583,-0.136,-0.0419
419,9.32,208934.0,0.02,0.02954,-0.00488,1.01709,-0.275,-1.664,-0.13,-1.585,-0.136,-0.019
420,9.34,208954.0,0.02,0.02393,-0.00513,1.01563,-0.289,-1.349,-0.13,-1.579,0.1617,0.0268
421,9.36,208974.0,0.02,0.03101,-0.00586,1.02271,-0.328,-1.737,-0.135,-1.583,-0.0444,-0.0113
422,9.38,208994.0,0.02,0.03149,-0.00098,1.0144,-0.055,-1.778,-0.132,-1.586,0.0777,0.0497
423,9.4,209014.0,0.02,0.02637,0.00244,1.01392,0.138,-1.49,-0.128,-1.587,-0.0597,-0.1869
424,9.42,209034.0,0.02,0.0271,-0.00073,1.01831,-0.041,-1.524,-0.126,-1.591,0.0166,-0.248
425,9.44,209054.0,0.02,0.02686,0.00073,1.01147,0.041,-1.521,-0.123,-1.589,-0.0521,0.0421
426,9.46,209074.0,0.02,0.02612,-0.00195,1.01611,-0.11,-1.473,-0.127,-1.586,-0.1818,0.0116
427,9.48,209094.0,0.02,0.02588,-0.00146,1.01465,-0.083,-1.461,-0.128,-1.584,-0.0979,-0.0037
428,9.5,209114.0,0.02,0.02539,-0.00098,1.00952,-0.055,-1.441,-0.129,-1.579,-0.1513,0.1108
429,9.52,209134.0,0.02,0.02881,0.00122,1.01636,0.069,-1.624,-0.129,-1.579,-0.1666,0.0268
430,9.54,209154.0,0.02,0.03052,-0.00073,1.01611,-0.041,-1.72,-0.126,-1.581,0.0243,0.0574
431,9.56,209174.0,0.02,0.03149,-0.00073,1.0105,-0.042,-1.785,-0.123,-1.586,0.0624,-0.08
432,9.58,209194.0,0.02,0.03125,-0.00049,1.0127,-0.028,-1.767,-0.122,-1.595,-0.0139,-0.2327
433,9.6,209214.0,0.02,0.03491,-0.00464,1.02246,-0.26,-1.956,-0.121,-1.601,0.1922,0.0268
434,9.62,209234.0,0.02,0.02368,-0.00439,1.0166,-0.248,-1.334,-0.12,-1.6,0.154,-0.1945
435,9.64,209254.0,0.02,0.02881,-0.00171,1.01196,-0.097,-1.631,-0.12,-1.601,-0.0139,-0.0419
436,9.66,209274.0,0.02,0.02954,-0.00391,1.01514,-0.22,-1.667,-0.119,-1.604,0.1769,-0.0495
437,9.68,209294.0,0.02,0.02759,-0.00195,1.01416,-0.11,-1.558,-0.122,-1.602,-0.1895,0.0421
438,9.7,209314.0,0.02,0.02393,-0.00098,1.02197,-0.055,-1.341,-0.122,-1.6,-0.0673,-0.1793
439,9.72,209334.0,0.02,0.0293,-0.00415,1.01416,-0.234,-1.655,-0.122,-1.605,0.1159,-0.1945
440,9.74,209354.0,0.02,0.02441,-0.00293,1.01611,-0.165,-1.376,-0.122,-1.599,0.0777,0.0574
441,9.76,209374.0,0.02,0.02881,-0.00024,1.01294,-0.014,-1.629,-0.117,-1.599,0.1006,0.0345
442,9.78,209394.0,0.02,0.02856,-0.00171,1.0188,-0.096,-1.606,-0.115,-1.601,0.1235,-0.0953
443,9.8,209414.0,0.02,0.03003,0.00244,1.02026,0.137,-1.686,-0.111,-1.601,-0.0597,0.0803
444,9.82,209434.0,0.02,0.02783,-0.00293,1.00977,-0.166,-1.579,-0.111,-1.6,0.0548,0.0268
445,9.84,209454.0,0.02,0.02905,-0.00293,1.02295,-0.164,-1.627,-0.11,-1.605,0.0853,-0.1945
446,9.86,209474.0,0.02,0.02539,-0.00122,1.01611,-0.069,-1.431,-0.109,-1.602,0.0395,-0.019
447,9.88,209494.0,0.02,0.0271,-0.00464,1.01343,-0.262,-1.532,-0.114,-1.597,-0.1055,0.1795
448,9.9,209514.0,0.02,0.02759,-0.0022,1.01294,-0.124,-1.56,-0.116,-1.593,-0.0979,0.1337
449,9.92,209534.0,0.02,0.0271,0.00024,1.01318,0.014,-1.532,-0.119,-1.592,-0.3116,-0.0113
450,9.94,209554.0,0.02,0.03003,-0.00366,1.00659,-0.208,-1.709,-0.122,-1.597,-0.0292,-0.1106
451,9.96,209574.0,0.02,0.02808,0.00098,1.01587,0.055,-1.583,-0.117,-1.597,0.0624,-0.0342
